	SubjectID	ProblemID	FirstCorrect	EverCorrect	time	norm	avg_prior_percent_correct	avg_prior_percent_correct_prob	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	18	19	22
356	S372	2	True	True	0.0	0.0	1.0	95.385	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
357	S372	3	False	True	0.0	0.0	1.0	87.931	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
358	S372	4	False	True	1.0	0.6944	0.667	36.364	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
359	S372	5	False	True	0.0	0.0	0.5	46.341	0.0	0.0	0.0	0.6944	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
360	S372	6	True	True	0.0	0.0	0.4	88.889	0.0	0.0	0.0	0.6944	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
361	S372	7	True	True	0.0	0.0	0.5	76.087	0.0	0.0	0.0	0.6944	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-
362	S372	8	True	True	0.0	0.0	0.571	24.39	0.0	0.0	0.0	0.6944	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-
363	S372	9	False	True	27.0	0.92	0.625	16.216	0.0	0.0	0.0	0.6944	0.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-
364	S372	10	False	False	110.0	1.0	0.556	15.152	0.0	0.0	0.0	0.6944	0.0	0.0	0.0	0.0	0.92	-	-	-	-	-	-	-	-	-	-
365	S372	12	True	True	0.0	0.0	0.5	67.742	0.0	0.0	0.0	0.6944	0.0	0.0	0.0	0.0	0.92	1.0	-	-	-	-	-	-	-	-	-
366	S372	13	True	True	0.0	0.0	0.545	38.71	0.0	0.0	0.0	0.6944	0.0	0.0	0.0	0.0	0.92	1.0	-	0.0	-	-	-	-	-	-	-
367	S372	14	False	True	2.0	0.88	0.583	34.483	0.0	0.0	0.0	0.6944	0.0	0.0	0.0	0.0	0.92	1.0	-	0.0	0.0	-	-	-	-	-	-
368	S372	15	True	True	0.0	0.0	0.538	16.667	0.0	0.0	0.0	0.6944	0.0	0.0	0.0	0.0	0.92	1.0	-	0.0	0.0	0.88	-	-	-	-	-
369	S372	19	False	True	0.0	0.0	0.571	20.0	0.0	0.0	0.0	0.6944	0.0	0.0	0.0	0.0	0.92	1.0	-	0.0	0.0	0.88	0.0	-	-	-	-
370	S372	16	True	True	0.0	0.0	0.533	75.0	0.0	0.0	0.0	0.6944	0.0	0.0	0.0	0.0	0.92	1.0	-	0.0	0.0	0.88	0.0	-	-	0.0	-
371	S372	18	True	True	0.0	0.0	0.562	40.909	0.0	0.0	0.0	0.6944	0.0	0.0	0.0	0.0	0.92	1.0	-	0.0	0.0	0.88	0.0	0.0	-	0.0	-
372	S372	11	True	True	0.0	0.0	0.588	11.111	0.0	0.0	0.0	0.6944	0.0	0.0	0.0	0.0	0.92	1.0	-	0.0	0.0	0.88	0.0	0.0	0.0	0.0	-
373	S372	22	True	True	0.0	0.0	0.611	36.364	0.0	0.0	0.0	0.6944	0.0	0.0	0.0	0.0	0.92	1.0	0.0	0.0	0.0	0.88	0.0	0.0	0.0	0.0	-
374	S374	19	False	False	110.0	1.0		20.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
375	S377	2	True	True	0.0	0.0		95.385	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
376	S378	1	True	True	0.0	0.0		52.055	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
377	S378	2	True	True	0.0	0.0	1.0	95.385	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
378	S397	1	False	True	0.0	0.0		52.055	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
379	S397	2	True	True	0.0	0.0	0.0	95.385	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
380	S399	1	True	True	0.0	0.0		52.055	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
381	S399	3	False	True	6.0	0.9825	1.0	87.931	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
382	S399	2	True	True	0.0	0.0	0.5	95.385	0.0	-	0.9825	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
383	S399	4	False	True	0.0	0.0	0.667	36.364	0.0	0.0	0.9825	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
384	S399	5	False	False	110.0	1.0	0.5	46.341	0.0	0.0	0.9825	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
385	S399	6	True	True	0.0	0.0	0.4	88.889	0.0	0.0	0.9825	0.0	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
386	S399	7	True	True	0.0	0.0	0.5	76.087	0.0	0.0	0.9825	0.0	1.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-
387	S399	8	True	True	0.0	0.0	0.571	24.39	0.0	0.0	0.9825	0.0	1.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-
388	S399	9	False	True	20.0	0.84	0.625	16.216	0.0	0.0	0.9825	0.0	1.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-
389	S399	10	False	True	7.0	0.7273	0.556	15.152	0.0	0.0	0.9825	0.0	1.0	0.0	0.0	0.0	0.84	-	-	-	-	-	-	-	-	-	-
390	S399	12	True	True	0.0	0.0	0.5	67.742	0.0	0.0	0.9825	0.0	1.0	0.0	0.0	0.0	0.84	0.7273	-	-	-	-	-	-	-	-	-
391	S399	13	True	True	0.0	0.0	0.545	38.71	0.0	0.0	0.9825	0.0	1.0	0.0	0.0	0.0	0.84	0.7273	-	0.0	-	-	-	-	-	-	-
392	S399	14	True	True	0.0	0.0	0.583	34.483	0.0	0.0	0.9825	0.0	1.0	0.0	0.0	0.0	0.84	0.7273	-	0.0	0.0	-	-	-	-	-	-
393	S399	15	False	True	5.0	0.625	0.615	16.667	0.0	0.0	0.9825	0.0	1.0	0.0	0.0	0.0	0.84	0.7273	-	0.0	0.0	0.0	-	-	-	-	-
394	S399	19	False	False	110.0	1.0	0.571	20.0	0.0	0.0	0.9825	0.0	1.0	0.0	0.0	0.0	0.84	0.7273	-	0.0	0.0	0.0	0.625	-	-	-	-
395	S412	19	False	True	106.0	0.9412		20.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
396	S430	1	False	True	5.0	0.9254		52.055	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
397	S430	2	True	True	5.0	1.0	0.0	95.385	0.9254	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
398	S430	3	True	True	0.0	0.0	0.5	87.931	0.9254	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
399	S430	4	True	True	0.0	0.0	0.667	36.364	0.9254	1.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
400	S430	5	True	True	0.0	0.0	0.75	46.341	0.9254	1.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
401	S430	6	True	True	0.0	0.0	0.8	88.889	0.9254	1.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
402	S430	7	True	True	0.0	0.0	0.833	76.087	0.9254	1.0	0.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-
403	S430	8	True	True	0.0	0.0	0.857	24.39	0.9254	1.0	0.0	0.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-
404	S430	9	False	True	1.0	0.28	0.875	16.216	0.9254	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-
405	S430	10	False	True	16.0	0.9545	0.778	15.152	0.9254	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28	-	-	-	-	-	-	-	-	-	-
406	S430	12	False	True	0.0	0.0	0.7	67.742	0.9254	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28	0.9545	-	-	-	-	-	-	-	-	-
407	S430	13	False	True	4.0	0.88	0.636	38.71	0.9254	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28	0.9545	-	0.0	-	-	-	-	-	-	-
408	S430	14	True	True	0.0	0.0	0.583	34.483	0.9254	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28	0.9545	-	0.0	0.88	-	-	-	-	-	-
409	S430	15	False	False	110.0	1.0	0.615	16.667	0.9254	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28	0.9545	-	0.0	0.88	0.0	-	-	-	-	-
410	S444	1	False	True	1.0	0.6567		52.055	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
411	S444	2	True	True	0.0	0.0	0.0	95.385	0.6567	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
412	S444	3	True	True	0.0	0.0	0.5	87.931	0.6567	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
413	S444	4	False	True	1.0	0.6944	0.667	36.364	0.6567	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
414	S454	1	True	True	0.0	0.0		52.055	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
415	S454	2	True	True	0.0	0.0	1.0	95.385	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
416	S454	3	False	True	0.0	0.0	1.0	87.931	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
417	S454	4	False	True	0.0	0.0	0.667	36.364	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
418	S454	5	False	False	110.0	1.0	0.5	46.341	0.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
419	S454	6	True	True	0.0	0.0	0.4	88.889	0.0	0.0	0.0	0.0	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
420	S454	7	False	True	0.0	0.0	0.5	76.087	0.0	0.0	0.0	0.0	1.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-
421	S454	8	False	True	11.0	0.9259	0.429	24.39	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-
422	S454	9	True	True	0.0	0.0	0.375	16.216	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.9259	-	-	-	-	-	-	-	-	-	-	-
423	S454	10	True	True	0.0	0.0	0.444	15.152	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.9259	0.0	-	-	-	-	-	-	-	-	-	-
424	S454	12	True	True	0.0	0.0	0.5	67.742	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.9259	0.0	0.0	-	-	-	-	-	-	-	-	-
425	S454	13	False	True	2.0	0.72	0.545	38.71	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.9259	0.0	0.0	-	0.0	-	-	-	-	-	-	-
426	S455	1	False	False	110.0	1.0		52.055	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
427	S457	1	False	True	2.0	0.8507		52.055	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
428	S467	1	True	True	0.0	0.0		52.055	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
429	S467	2	True	True	0.0	0.0	1.0	95.385	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
430	S467	3	True	True	0.0	0.0	1.0	87.931	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
431	S467	4	False	False	110.0	1.0	1.0	36.364	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
432	S467	13	True	True	0.0	0.0	0.75	38.71	0.0	0.0	0.0	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
433	S467	11	False	True	3.0	0.6	0.8	11.111	0.0	0.0	0.0	1.0	-	-	-	-	-	-	-	-	0.0	-	-	-	-	-	-
434	S467	14	False	True	1.0	0.6	0.667	34.483	0.0	0.0	0.0	1.0	-	-	-	-	-	-	0.6	-	0.0	-	-	-	-	-	-
435	S467	6	True	True	0.0	0.0	0.571	88.889	0.0	0.0	0.0	1.0	-	-	-	-	-	-	0.6	-	0.0	0.6	-	-	-	-	-
436	S467	5	True	True	0.0	0.0	0.625	46.341	0.0	0.0	0.0	1.0	-	0.0	-	-	-	-	0.6	-	0.0	0.6	-	-	-	-	-
437	S467	7	True	True	0.0	0.0	0.667	76.087	0.0	0.0	0.0	1.0	0.0	0.0	-	-	-	-	0.6	-	0.0	0.6	-	-	-	-	-
438	S467	8	True	True	0.0	0.0	0.7	24.39	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-	-	-	0.6	-	0.0	0.6	-	-	-	-	-
439	S467	9	False	True	1.0	0.28	0.727	16.216	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-	-	0.6	-	0.0	0.6	-	-	-	-	-
440	S467	10	False	True	1.0	0.3182	0.667	15.152	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.28	-	0.6	-	0.0	0.6	-	-	-	-	-
441	S467	12	True	True	0.0	0.0	0.615	67.742	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.28	0.3182	0.6	-	0.0	0.6	-	-	-	-	-
442	S467	15	True	True	0.0	0.0	0.643	16.667	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.28	0.3182	0.6	0.0	0.0	0.6	-	-	-	-	-
443	S467	19	True	True	0.0	0.0	0.667	20.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.28	0.3182	0.6	0.0	0.0	0.6	0.0	-	-	-	-
444	S467	16	True	True	0.0	0.0	0.688	75.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.28	0.3182	0.6	0.0	0.0	0.6	0.0	-	-	0.0	-
445	S467	18	True	True	0.0	0.0	0.706	40.909	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.28	0.3182	0.6	0.0	0.0	0.6	0.0	0.0	-	0.0	-
446	S467	22	True	True	0.0	0.0	0.722	36.364	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.28	0.3182	0.6	0.0	0.0	0.6	0.0	0.0	0.0	0.0	-
447	S469	1	False	True	1.0	0.6567		52.055	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
448	S469	2	True	True	0.0	0.0	0.0	95.385	0.6567	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
449	S469	3	True	True	0.0	0.0	0.5	87.931	0.6567	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
450	S469	4	False	False	110.0	1.0	0.667	36.364	0.6567	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
451	S469	5	False	False	110.0	1.0	0.5	46.341	0.6567	0.0	0.0	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
452	S469	6	True	True	0.0	0.0	0.4	88.889	0.6567	0.0	0.0	1.0	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
453	S469	7	True	True	0.0	0.0	0.5	76.087	0.6567	0.0	0.0	1.0	1.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-
454	S469	8	False	True	4.0	0.8148	0.571	24.39	0.6567	0.0	0.0	1.0	1.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-
455	S481	4	False	False	110.0	1.0		36.364	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
456	S496	1	True	True	0.0	0.0		52.055	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
457	S496	2	True	True	0.0	0.0	1.0	95.385	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
458	S496	3	True	True	0.0	0.0	1.0	87.931	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
459	S496	4	True	True	0.0	0.0	1.0	36.364	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
460	S496	5	True	True	0.0	0.0	1.0	46.341	0.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
461	S496	6	True	True	0.0	0.0	1.0	88.889	0.0	0.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
462	S496	7	True	True	0.0	0.0	1.0	76.087	0.0	0.0	0.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-
463	S496	8	False	True	10.0	0.8889	1.0	24.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-
464	S496	9	False	True	1.0	0.28	0.875	16.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8889	-	-	-	-	-	-	-	-	-	-	-
465	S496	10	False	True	1.0	0.3182	0.778	15.152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8889	0.28	-	-	-	-	-	-	-	-	-	-
466	S496	12	True	True	0.0	0.0	0.7	67.742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8889	0.28	0.3182	-	-	-	-	-	-	-	-	-
467	S496	13	False	True	4.0	0.88	0.727	38.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8889	0.28	0.3182	-	0.0	-	-	-	-	-	-	-
468	S496	14	False	True	1.0	0.6	0.667	34.483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8889	0.28	0.3182	-	0.0	0.88	-	-	-	-	-	-
469	S496	15	False	True	2.0	0.25	0.615	16.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8889	0.28	0.3182	-	0.0	0.88	0.6	-	-	-	-	-
470	S496	19	False	True	0.0	0.0	0.571	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8889	0.28	0.3182	-	0.0	0.88	0.6	0.25	-	-	-	-
471	S508	1	True	True	0.0	0.0		52.055	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
472	S508	2	True	True	0.0	0.0	1.0	95.385	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
473	S508	3	True	True	0.0	0.0	1.0	87.931	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
474	S508	4	False	False	110.0	1.0	1.0	36.364	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
475	S508	6	True	True	0.0	0.0	0.75	88.889	0.0	0.0	0.0	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
476	S508	5	False	False	110.0	1.0	0.8	46.341	0.0	0.0	0.0	1.0	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-
477	S508	7	False	True	0.0	0.0	0.667	76.087	0.0	0.0	0.0	1.0	1.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-
478	S508	8	False	True	0.0	0.0	0.571	24.39	0.0	0.0	0.0	1.0	1.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-
479	S508	9	False	False	110.0	1.0	0.5	16.216	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-
480	S510	1	False	True	0.0	0.0		52.055	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
481	S510	2	True	True	0.0	0.0	0.0	95.385	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
482	S510	3	True	True	0.0	0.0	0.5	87.931	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
483	S510	4	True	True	0.0	0.0	0.667	36.364	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
484	S510	5	True	True	0.0	0.0	0.75	46.341	0.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
485	S510	7	True	True	0.0	0.0	0.8	76.087	0.0	0.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-
486	S510	6	True	True	0.0	0.0	0.833	88.889	0.0	0.0	0.0	0.0	0.0	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-
487	S510	8	False	True	1.0	0.4444	0.857	24.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-
488	S510	9	True	True	0.0	0.0	0.75	16.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4444	-	-	-	-	-	-	-	-	-	-	-
489	S510	10	True	True	0.0	0.0	0.778	15.152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4444	0.0	-	-	-	-	-	-	-	-	-	-
490	S510	12	True	True	0.0	0.0	0.8	67.742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4444	0.0	0.0	-	-	-	-	-	-	-	-	-
491	S510	13	True	True	0.0	0.0	0.818	38.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4444	0.0	0.0	-	0.0	-	-	-	-	-	-	-
492	S510	14	False	True	0.0	0.0	0.833	34.483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4444	0.0	0.0	-	0.0	0.0	-	-	-	-	-	-
493	S510	15	False	False	110.0	1.0	0.769	16.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4444	0.0	0.0	-	0.0	0.0	0.0	-	-	-	-	-
494	S510	19	False	True	7.0	0.5882	0.714	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4444	0.0	0.0	-	0.0	0.0	0.0	1.0	-	-	-	-
495	S510	16	True	True	0.0	0.0	0.667	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4444	0.0	0.0	-	0.0	0.0	0.0	1.0	-	-	0.5882	-
496	S510	18	False	True	2.0	0.65	0.688	40.909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4444	0.0	0.0	-	0.0	0.0	0.0	1.0	0.0	-	0.5882	-
497	S510	11	False	True	2.0	0.4	0.647	11.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4444	0.0	0.0	-	0.0	0.0	0.0	1.0	0.0	0.65	0.5882	-
498	S510	22	True	True	0.0	0.0	0.611	36.364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4444	0.0	0.0	0.4	0.0	0.0	0.0	1.0	0.0	0.65	0.5882	-
499	S523	2	True	True	0.0	0.0		95.385	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
500	S523	7	True	True	0.0	0.0	1.0	76.087	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
501	S534	1	True	True	0.0	0.0		52.055	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
502	S534	2	True	True	0.0	0.0	1.0	95.385	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
503	S534	3	True	True	0.0	0.0	1.0	87.931	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
504	S534	4	True	True	0.0	0.0	1.0	36.364	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
505	S534	5	False	True	3.0	0.9231	1.0	46.341	0.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
506	S534	6	True	True	0.0	0.0	0.8	88.889	0.0	0.0	0.0	0.0	0.9231	-	-	-	-	-	-	-	-	-	-	-	-	-	-
507	S534	7	True	True	0.0	0.0	0.833	76.087	0.0	0.0	0.0	0.0	0.9231	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-
508	S534	8	True	True	0.0	0.0	0.857	24.39	0.0	0.0	0.0	0.0	0.9231	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-
509	S534	9	True	True	0.0	0.0	0.875	16.216	0.0	0.0	0.0	0.0	0.9231	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-
510	S534	10	False	True	6.0	0.6364	0.889	15.152	0.0	0.0	0.0	0.0	0.9231	0.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-
511	S534	12	False	True	0.0	0.0	0.8	67.742	0.0	0.0	0.0	0.0	0.9231	0.0	0.0	0.0	0.0	0.6364	-	-	-	-	-	-	-	-	-
512	S534	13	True	True	0.0	0.0	0.727	38.71	0.0	0.0	0.0	0.0	0.9231	0.0	0.0	0.0	0.0	0.6364	-	0.0	-	-	-	-	-	-	-
513	S534	14	True	True	0.0	0.0	0.75	34.483	0.0	0.0	0.0	0.0	0.9231	0.0	0.0	0.0	0.0	0.6364	-	0.0	0.0	-	-	-	-	-	-
514	S534	15	True	True	0.0	0.0	0.769	16.667	0.0	0.0	0.0	0.0	0.9231	0.0	0.0	0.0	0.0	0.6364	-	0.0	0.0	0.0	-	-	-	-	-
515	S534	19	False	True	7.0	0.5882	0.786	20.0	0.0	0.0	0.0	0.0	0.9231	0.0	0.0	0.0	0.0	0.6364	-	0.0	0.0	0.0	0.0	-	-	-	-
516	S534	16	True	True	0.0	0.0	0.733	75.0	0.0	0.0	0.0	0.0	0.9231	0.0	0.0	0.0	0.0	0.6364	-	0.0	0.0	0.0	0.0	-	-	0.5882	-
517	S534	18	False	True	0.0	0.0	0.75	40.909	0.0	0.0	0.0	0.0	0.9231	0.0	0.0	0.0	0.0	0.6364	-	0.0	0.0	0.0	0.0	0.0	-	0.5882	-
518	S534	11	False	False	110.0	1.0	0.706	11.111	0.0	0.0	0.0	0.0	0.9231	0.0	0.0	0.0	0.0	0.6364	-	0.0	0.0	0.0	0.0	0.0	0.0	0.5882	-
519	S535	1	True	True	0.0	0.0		52.055	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
520	S535	2	True	True	0.0	0.0	1.0	95.385	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
521	S535	3	True	True	0.0	0.0	1.0	87.931	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
522	S535	4	False	True	0.0	0.0	1.0	36.364	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
523	S535	6	True	True	0.0	0.0	0.75	88.889	0.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
524	S535	7	True	True	0.0	0.0	0.8	76.087	0.0	0.0	0.0	0.0	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-
525	S535	5	True	True	0.0	0.0	0.833	46.341	0.0	0.0	0.0	0.0	-	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-
526	S535	8	False	True	3.0	0.7407	0.857	24.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-	-	-	-	-
527	S535	9	False	False	110.0	1.0	0.75	16.216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7407	-	-	-	-	-	-	-	-	-	-	-
528	S535	10	False	True	0.0	0.0	0.667	15.152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7407	1.0	-	-	-	-	-	-	-	-	-	-
529	S535	12	True	True	0.0	0.0	0.6	67.742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7407	1.0	0.0	-	-	-	-	-	-	-	-	-
530	S535	13	True	True	0.0	0.0	0.636	38.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7407	1.0	0.0	-	0.0	-	-	-	-	-	-	-
531	S535	14	True	True	0.0	0.0	0.667	34.483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7407	1.0	0.0	-	0.0	0.0	-	-	-	-	-	-
